"cnes","ano","categoria","te_bcc","te_ccr","ef_escala","te_bcc_vc","vies"
2082926,2017,"Filantrópico",0.56304404633252,0.555501680138024,0.986604305216217,0.540208622883527,-0.0228354234489933
2083019,2017,"OSS",1,1,1,0.926067827512146,-0.0739321724878539
2083027,2017,"Filantrópico",0.851918051084185,0.816332205057785,0.958228557334697,0.772582120244318,-0.0793359308398673
2083051,2017,"Filantrópico",0.333076356646309,0.306871797081772,0.921325668899507,0.321459153272864,-0.0116172033734452
2083086,2017,"Filantrópico",0.958401686976012,0.891118292111267,0.929796247461709,0.805793448264724,-0.152608238711288
2083094,2017,"Direta",0.372254462726663,0.367177412556689,0.986361345052022,0.353787615058438,-0.0184668476682252
2083116,2017,"Filantrópico",0.548987868610963,0.507103342515282,0.923705916850846,0.49052390504716,-0.0584639635638035
2083140,2017,"Filantrópico",0.462205688796408,0.428402389234916,0.926865245537075,0.446747875603207,-0.015457813193201
2083175,2017,"Filantrópico",0.691888861347935,0.684308025347195,0.989043274976315,0.642640999986953,-0.0492478613609819
2083604,2017,"Filantrópico",0.633240239526848,0.593833714263838,0.937770023439361,0.588622610949134,-0.0446176285777137
2083876,2017,"Filantrópico",0.852789913499804,0.829393369483404,0.972564703632127,0.804898009759399,-0.047891903740405
2083981,2017,"OSS",0.86567422793364,0.700663539218367,0.809384773866779,0.804459361996512,-0.0612148659371282
2084058,2017,"Filantrópico",0.494048534006422,0.449921713731669,0.910683227987922,0.47672671363406,-0.0173218203723624
2084163,2017,"OSS",0.754344092491913,0.596092531587404,0.79021303079111,0.72092074416157,-0.033423348330343
2084171,2017,"Filantrópico",0.537059509220564,0.535375723930273,0.996864806857745,0.486042612154016,-0.0510168970665483
2084228,2017,"Filantrópico",0.529326123801123,0.481065186588531,0.908825703016455,0.49222643270012,-0.037099691101003
2084414,2017,"Filantrópico",0.670123750522899,0.533581603925695,0.796243385657261,0.634418542530082,-0.0357052079928163
2084422,2017,"Filantrópico",0.864320033270651,0.840801689908542,0.972789774091994,0.74770119657634,-0.116618836694312
2084473,2017,"Público Municipal",0.551952962370994,0.531684143091042,0.963277995297127,0.528467998220968,-0.0234849641500257
2085194,2017,"Filantrópico",0.461505222884257,0.416709725615559,0.902936098992031,0.425480153992583,-0.0360250688916744
2087057,2017,"Filantrópico",0.577109794275991,0.451099600792206,0.781652997863483,0.544611071032086,-0.0324987232439047
2087103,2017,"Filantrópico",0.604555000557104,0.593236577582167,0.981278092209135,0.572291803062951,-0.0322631974941525
2087111,2017,"Filantrópico",0.547710766604583,0.528053043181975,0.964109298883292,0.525424064037523,-0.0222867025670607
2087219,2017,"Público Municipal",0.787205349475694,0.784356786801539,0.996381423632281,0.75291040879236,-0.0342949406833341
2087618,2017,"Público Municipal",0.625056074325064,0.595342143243516,0.952461975329761,0.602751714979912,-0.0223043593451516
2087715,2017,"Público Municipal",0.802121588565337,0.797540431036275,0.994288699376293,0.746705869394114,-0.055415719171223
2087804,2017,"OSS",0.864644545997763,0.848771461318118,0.981642069272145,0.826806242874238,-0.0378383031235243
2088193,2017,"Filantrópico",0.49795224056211,0.495725290711808,0.995527784255397,0.473951091367645,-0.0240011491944658
2088487,2017,"Filantrópico",0.752001891913628,0.723206323771923,0.961708117424507,0.701697514471214,-0.0503043774424138
2088495,2017,"Filantrópico",0.716209217308844,0.562313969540592,0.78512529014006,0.613298697354179,-0.102910519954665
2088525,2017,"Filantrópico",0.947779783563721,0.776422940875573,0.819201838169797,0.817005363041551,-0.130774420522169
2088576,2017,"OSS",0.657279047260876,0.641052932581359,0.975313202593118,0.563381156135221,-0.0938978911256556
2089327,2017,"Filantrópico",0.533412107774503,0.453262578072894,0.849741825254008,0.485689098029794,-0.0477230097447083
2089335,2017,"Filantrópico",0.529658617355006,0.50407031435665,0.951689065069613,0.506896978864335,-0.022761638490671
2089785,2017,"Filantrópico",1,1,1,0.781763523901225,-0.218236476098775
2090236,2017,"Filantrópico",1,1,1,0.782488686878313,-0.217511313121687
2090961,2017,"Filantrópico",0.456058706458829,0.394767557963222,0.86560688870186,0.434094483265109,-0.0219642231937193
2091267,2017,"Filantrópico",0.782252995376263,0.773631383187706,0.988978486193703,0.716448837827604,-0.065804157548659
2091313,2017,"Direta",0.611299638119392,0.593656792566398,0.971138792741198,0.58310359219194,-0.0281960459274525
2091399,2017,"Filantrópico",1,1,1,0.798548519585501,-0.201451480414499
2091585,2017,"OSS",0.774024956399523,0.726395688157821,0.938465461807258,0.721811267507099,-0.0522136888924237
2091755,2017,"Direta",0.840799764728546,0.715360051939773,0.850809053414434,0.793076483836828,-0.0477232808917178
2092298,2017,"Público Municipal",0.383696937052663,0.378814611706946,0.987275568621369,0.348259179988269,-0.0354377570643937
2092611,2017,"Filantrópico",0.462841181372513,0.363227729170055,0.784778329562069,0.441051297158066,-0.0217898842144469
2093324,2017,"Filantrópico",0.596760478540235,0.56426810710593,0.945552072225382,0.572966488452516,-0.0237939900877185
2093332,2017,"Filantrópico",0.522404173277512,0.518330661351228,0.992202374837997,0.493954672250753,-0.0284495010267594
2096412,2017,"Filantrópico",0.693373163547274,0.685844768420737,0.989142361541624,0.668745553308258,-0.0246276102390152
2096463,2017,"Filantrópico",0.563123946950111,0.50999567709631,0.905654394309557,0.532659385813994,-0.0304645611361174
2096498,2017,"Público Municipal",1,0.983178564017464,0.983178564017464,0.775427454528955,-0.224572545471045
2097613,2017,"Filantrópico",1,0.495390464758576,0.495390464758576,0.81432235684224,-0.18567764315776
2097877,2017,"Filantrópico",0.592981420335908,0.553280234422832,0.933048178995918,0.573568892198536,-0.019412528137372
2688433,2017,"Filantrópico",0.595818478689025,0.556479076782488,0.933974182886883,0.564418895666488,-0.031399583022537
2688573,2017,"Direta",0.91009591987204,0.783867297024552,0.861301847320405,0.860975875526917,-0.0491200443451232
2688689,2017,"Filantrópico",0.827280317248957,0.345803040897031,0.417999840787904,0.739644016647564,-0.0876363006013933
2698374,2017,"Filantrópico",1,0.889609653866288,0.889609653866288,0.859304645644108,-0.140695354355892
2698471,2017,"Público Municipal",1,0.983784856496445,0.983784856496445,0.765531522648204,-0.234468477351796
2699915,2017,"Filantrópico",0.752059592904991,0.714263590696357,0.949743341398466,0.71725781791463,-0.0348017749903612
2702193,2017,"Filantrópico",0.782289465860164,0.755156126566349,0.965315474031111,0.749135076751864,-0.0331543891083005
2704900,2017,"Filantrópico",0.521694060474672,0.438382570406061,0.840305849001215,0.487025132616525,-0.0346689278581472
2705222,2017,"Filantrópico",0.6164025525662,0.573738011339252,0.930784612994662,0.587199196819661,-0.0292033557465392
2705982,2017,"Filantrópico",0.867296642885985,0.617379067638807,0.711843027069076,0.813811845239769,-0.0534847976462157
2708566,2017,"Privado",0.118325112324991,0.117292705109409,0.991274825814267,0.104018706139478,-0.0143064061855124
2708779,2017,"Filantrópico",0.66275641382283,0.604560634076233,0.912191299046177,0.620525931673657,-0.0422304821491729
2716097,2017,"Público Municipal",0.567290528651491,0.519184547264366,0.915200450285185,0.534558302521375,-0.0327322261301163
2745798,2017,"Filantrópico",0.879549861572562,0.821841518565538,0.934388775977014,0.828909540566726,-0.0506403210058363
2748029,2017,"Filantrópico",0.321628777072996,0.260742381877042,0.810693571172161,0.297866441938985,-0.0237623351340117
2748223,2017,"Filantrópico",0.816719699477708,0.482132725623724,0.590328267987227,0.73281071594652,-0.0839089835311876
2748568,2017,"Filantrópico",0.824647071995433,0.824121566393833,0.999362750903453,0.782867080987504,-0.0417799910079285
2749319,2017,"Público Municipal",0.498759788614431,0.44268929346624,0.887580160974973,0.459656650818787,-0.0391031377956439
2750511,2017,"Direta",1,0.906629731190918,0.906629731190918,0.772648749625005,-0.227351250374995
2750546,2017,"OSS",0.835903419343714,0.81824438334019,0.978874310602308,0.776905961618901,-0.0589974577248126
2750988,2017,"Filantrópico",0.462247294328011,0.406786622877919,0.8800194784683,0.441966414829092,-0.0202808794989193
2751003,2017,"Filantrópico",0.843095141362007,0.817097967573551,0.969164602530554,0.763340809090357,-0.0797543322716501
2751038,2017,"Filantrópico",0.845680899769079,0.835516154218451,0.987980400700307,0.803743201613748,-0.0419376981553308
2751046,2017,"Filantrópico",1,0.99224633840932,0.99224633840932,0.906022084339504,-0.0939779156604962
2751623,2017,"Filantrópico",0.72342646519074,0.719094326068078,0.994011638596163,0.689358375428255,-0.0340680897624852
2751704,2017,"Filantrópico",0.453904049734517,0.439273464464243,0.967767229045805,0.436360322381973,-0.0175437273525446
2754843,2017,"Filantrópico",0.52963390221195,0.468836570433344,0.885208761137281,0.49383702586567,-0.0357968763462804
2755092,2017,"Filantrópico",0.58354643372149,0.529612327003371,0.907575295466787,0.551019628262807,-0.0325268054586826
2755130,2017,"OSS",1,0.70681980280121,0.70681980280121,0.862716781715524,-0.137283218284476
2758245,2017,"Filantrópico",0.590837523853027,0.584651542289437,0.98953014777523,0.553065824665927,-0.0377716991871004
2765934,2017,"Filantrópico",0.664031998612249,0.648386190525636,0.976438171474702,0.639535313095154,-0.0244966855170946
2765942,2017,"Filantrópico",0.605252418478504,0.56707792035184,0.936927970940409,0.538803315788185,-0.066449102690319
2772310,2017,"Filantrópico",0.562895585584498,0.432948586372241,0.769145464025404,0.515413508642045,-0.0474820769424535
2774720,2017,"Filantrópico",0.810983969235958,0.798837253907179,0.985022249773664,0.763451084267668,-0.0475328849682901
2784602,2017,"Filantrópico",0.557883463044109,0.54852792891274,0.983230307490528,0.520373950786342,-0.0375095122577669
2785188,2017,"Público Municipal",0.977109258066963,0.93684999998348,0.958797588139601,0.910090675920254,-0.0670185821467097
2785382,2017,"Filantrópico",0.46381752522102,0.434720031923424,0.937265213763257,0.445540798568978,-0.0182767266520428
2786435,2017,"Filantrópico",0.778812743238975,0.612750313514821,0.786774894009152,0.724278993143382,-0.0545337500955922
2786680,2017,"Público Municipal",0.761965757622817,0.66669108461485,0.874962001829051,0.704903704107509,-0.0570620535153084
2790556,2017,"OSS",0.570810420926992,0.509152039672033,0.891980981785816,0.522938131408923,-0.0478722895180689
2790564,2017,"Direta",0.785316811432213,0.774346622019941,0.986030874097468,0.68802130186396,-0.0972955095682523
2790580,2017,"OSS",0.88995091209928,0.858646604948371,0.964824681085986,0.780787073649768,-0.109163838449512
2790602,2017,"OSS",0.837308727327192,0.626143888462204,0.747805281405515,0.771173997211201,-0.0661347301159908
2790610,2017,"Direta",0.423841355145008,0.423570600233815,0.999361188076844,0.396318766045684,-0.0275225890993241
2790637,2017,"Filantrópico",0.948278050794172,0.927519153588601,0.978108849837676,0.885708951343374,-0.0625690994507987
2790734,2017,"Direta",1,0.578266297109621,0.578266297109621,0.765637173202869,-0.234362826797131
2791676,2017,"Filantrópico",0.844749957758442,0.843799909868136,0.998875350177198,0.791421426783603,-0.0533285309748386
2791692,2017,"Filantrópico",0.716561693492065,0.711644057690363,0.993137177375843,0.668082756154546,-0.0484789373375188
2791722,2017,"Filantrópico",0.636345193273469,0.506285643107899,0.795614783390566,0.604420347764987,-0.0319248455084823
2791749,2017,"Filantrópico",0.795971056199694,0.79231501557076,0.995406817119219,0.741093165769956,-0.0548778904297383
2792141,2017,"OSS",1,1,1,0.857453799481903,-0.142546200518097
2792168,2017,"OSS",0.862996623947275,0.69141795600555,0.801182689270627,0.811871185021733,-0.051125438925542
2792176,2017,"OSS",0.953214779993865,0.823873867557839,0.864310840378641,0.883622674828916,-0.0695921051649498
2798298,2017,"Filantrópico",0.78685479566969,0.605495094574078,0.769513127334685,0.73105834359787,-0.0557964520718207
3012212,2017,"Público Municipal",0.750719038964086,0.744732864917197,0.99202607935034,0.715075655923919,-0.0356433830401663
3021378,2017,"Público Municipal",0.659671440170414,0.655582730893761,0.993801900419402,0.637082512817116,-0.0225889273532983
3028399,2017,"OSS",0.56378700588078,0.559255347627263,0.991962109438053,0.543987655566534,-0.0197993503142457
3126838,2017,"OSS",0.632257141372812,0.535616770360676,0.847150210431311,0.548857967173935,-0.083399174198877
3139050,2017,"Público Municipal",0.797894315397075,0.79358707030995,0.994601734836297,0.766521428016245,-0.0313728873808296
3212130,2017,"Público Municipal",0.736359655955362,0.723827148072716,0.982980452851689,0.685414920172209,-0.0509447357831523
3774554,2017,"Público Municipal",0.751576814558069,0.74839074390422,0.995760818332692,0.723583310263209,-0.0279935042948599
4049020,2017,"Filantrópico",0.50131866130879,0.464120357300613,0.925799083738348,0.462138294331558,-0.0391803669772315
5200105,2017,"Público Municipal",0.581068566679178,0.577484604250155,0.993832117869489,0.545336472898166,-0.0357320937810112
5366828,2017,"Filantrópico",0.99433075928015,0.979538985116516,0.985123889585451,0.925619880448981,-0.0687108788311692
5420938,2017,"Público Municipal",0.895987753525447,0.872959862593502,0.974298877589189,0.824201187622662,-0.071786565902785
5586348,2017,"Privado",0.830828442469903,0.794634362110832,0.956436156360424,0.750567160951815,-0.080261281518088
5718368,2017,"Público Municipal",1,0.978517200410362,0.978517200410362,0.901078801003529,-0.0989211989964706
5860490,2017,"Filantrópico",0.490823301032672,0.435989183089872,0.888281347223263,0.473799499307534,-0.0170238017251388
5935857,2017,"Público Municipal",0.668234932205592,0.633395058298741,0.94786283651491,0.585010248484924,-0.0832246837206685
6020917,2017,"Público Municipal",0.635272375319925,0.632729681716644,0.99599747493821,0.599235594675613,-0.036036780644312
6053858,2017,"Público Municipal",0.601354388659679,0.532181504777366,0.884971515654041,0.564356662239385,-0.0369977264202949
6095666,2017,"Público Municipal",0.663010835742036,0.527633918233683,0.795814924567801,0.62338325407071,-0.0396275816713262
6123740,2017,"Direta",1,0.636592885974514,0.636592885974514,0.876155552806803,-0.123844447193197
6164366,2017,"Direta",1,1,1,0.822024356317306,-0.177975643682694
6236596,2017,"OSS",0.759169090192977,0.75750163193159,0.997803574614763,0.709187210246464,-0.0499818799465135
6878687,2017,"OSS",0.507026850278903,0.473369229530764,0.933617675810217,0.483376940464641,-0.0236499098142613
6943284,2017,"Público Municipal",0.537071808314388,0.534530485109383,0.995268187296999,0.50830179139081,-0.0287700169235787
6966594,2017,"Público Municipal",0.894470418827091,0.821537118264666,0.91846203180418,0.803454954249381,-0.0910154645777104
7320175,2017,"Filantrópico",0.866731693886299,0.7337232633872,0.846540248340628,0.752786849108203,-0.113944844778096
7373465,2017,"Público Municipal",0.431362682518011,0.370070445820331,0.857910201364901,0.405958857452933,-0.0254038250650784
7473702,2017,"Público Municipal",0.670485646251618,0.670359539160408,0.999811916792081,0.635578255722076,-0.0349073905295416
7573162,2017,"OSS",0.941292788288129,0.906119080732787,0.962632553873795,0.904537596493119,-0.03675519179501
7580770,2017,"Direta",0.982948924977109,0.907367091991943,0.923107059721413,0.889830047226422,-0.0931188777506868
7711980,2017,"Público Municipal",0.500268327089636,0.38576595646277,0.771118089180268,0.478278221631333,-0.0219901054583033
8028,2018,"Público Municipal",0.621565320889837,0.544129639228009,0.875418272127907,0.594803380771809,-0.0267619401180285
8036,2018,"Público Municipal",0.58031790660298,0.538309240034535,0.927610942053552,0.550777408557691,-0.0295404980452889
8052,2018,"Direta",0.478940345018522,0.407431349354386,0.850693314088269,0.44877604179127,-0.0301643032272517
8923,2018,"Público Municipal",0.569110181085618,0.445175966767822,0.782231598666215,0.533976944813811,-0.0351332362718065
9601,2018,"Filantrópico",0.85388028009599,0.789738747057105,0.924882287910813,0.735798515400951,-0.118081764695039
9628,2018,"Público Municipal",0.90525269819939,0.575289510070902,0.635501569026187,0.835648384235199,-0.069604313964191
2022621,2018,"Filantrópico",0.509350107568438,0.427497979774332,0.839300853032395,0.484959145142491,-0.0243909624259464
2022648,2018,"Filantrópico",0.560249284851392,0.555021645170082,0.99066908281249,0.520261126480891,-0.039988158370501
2023016,2018,"Filantrópico",0.860452813141342,0.816172830407048,0.948538743719557,0.818926603569375,-0.0415262095719671
2023474,2018,"Público Municipal",0.732017012512687,0.694960374132848,0.949377353604611,0.704105490649397,-0.0279115218632905
2023709,2018,"Filantrópico",0.536551195266139,0.531667323815167,0.990897659917523,0.508305544649627,-0.0282456506165129
2024691,2018,"Filantrópico",0.537483280372039,0.497602257482655,0.925800440040146,0.516481851677124,-0.0210014286949147
2024756,2018,"Filantrópico",0.627135652358045,0.623309035657565,0.993898263181032,0.593982812029587,-0.0331528403284579
2025361,2018,"Público Municipal",0.727520044830293,0.726690485199003,0.998859743264554,0.639020961106832,-0.0884990837234609
2025477,2018,"Filantrópico",0.560697524035237,0.525592007066693,0.937389563064421,0.543332471454449,-0.017365052580788
2025507,2018,"Filantrópico",0.443221985489418,0.315172402771926,0.711093792930655,0.423002258416677,-0.0202197270727411
2025752,2018,"Filantrópico",0.449317799549048,0.248861615228974,0.553865472230882,0.406390980937146,-0.0429268186119016
2026805,2018,"Filantrópico",0.687584900890026,0.685827067224489,0.997443466743872,0.644572025627678,-0.0430128752623474
2027186,2018,"Filantrópico",0.619437262779182,0.606990738379842,0.979906723170806,0.570651216211885,-0.0487860465672967
2027356,2018,"Público Municipal",0.611837471058719,0.592683954931709,0.968695091371462,0.575404827345489,-0.0364326437132295
2028204,2018,"Filantrópico",0.431109115178117,0.3933352899043,0.912379896541482,0.41892782892297,-0.0121812862551477
2028239,2018,"Filantrópico",1,1,1,0.918433387984617,-0.0815666120153828
2028840,2018,"Direta",0.514440162496026,0.511648713988668,0.994573813028489,0.449124893188402,-0.0653152693076235
2040069,2018,"Filantrópico",0.824453112552299,0.812933097646314,0.986027083007399,0.74372692565561,-0.0807261868966889
2058308,2018,"Público Municipal",0.76590908577883,0.745900716804593,0.973876313330465,0.713455839450215,-0.0524532463286144
2058790,2018,"Público Municipal",0.489984726716692,0.489352380246793,0.998709456774018,0.46209146604588,-0.0278932606708122
2065665,2018,"Direta",0.708909499155251,0.70866027477977,0.999648439785646,0.671322114964337,-0.0375873841909138
2066092,2018,"OSS",0.947919755845246,0.795725099205685,0.839443522828732,0.873097384638925,-0.0748223712063212
2066572,2018,"Direta",0.739820179620615,0.614614760137347,0.830762362352059,0.684195696518728,-0.0556244831018864
2069776,2018,"Público Municipal",0.612076423462928,0.586420718842273,0.958084148257986,0.577258088972829,-0.0348183344900982
2071568,2018,"Filantrópico",0.938402692476083,0.510705734169942,0.544228760493415,0.823149540716203,-0.11525315175988
2075717,2018,"Público Municipal",0.536061863578259,0.535032664677804,0.998080074389949,0.510589383343155,-0.0254724802351042
2075962,2018,"Filantrópico",0.559742016361264,0.528012608074884,0.943314228056982,0.532259210154472,-0.0274828062067919
2076896,2018,"Filantrópico",1,0.915449792629464,0.915449792629464,0.946795662570636,-0.0532043374293644
2076926,2018,"Direta",0.600715605461755,0.528616440946655,0.879977873290507,0.575947062111039,-0.0247685433507159
2077388,2018,"Filantrópico",0.799320655139732,0.799046838535962,0.999657438348416,0.738536213269496,-0.0607844418702363
2077396,2018,"Filantrópico",1,0.490609669389487,0.490609669389487,0.838427196719209,-0.161572803280791
2077426,2018,"OSS",0.925359244150401,0.769049573468718,0.831082175198676,0.874250930022195,-0.051108314128206
2077434,2018,"OSS",0.686591471165418,0.627182630307742,0.913472795173473,0.653721277911344,-0.0328701932540743
2077450,2018,"Público Municipal",0.715364926771279,0.714100123706175,0.998231947055592,0.683470261063496,-0.0318946657077829
2077477,2018,"Filantrópico",0.812288301643,0.410780998417662,0.505708376677078,0.713312309854322,-0.0989759917886777
2077485,2018,"Filantrópico",0.788692624425522,0.356176227897407,0.451603345672014,0.70421226075922,-0.0844803636663022
2077493,2018,"Direta",0.623441923230648,0.487486495804037,0.781927678648725,0.602020805698981,-0.0214211175316665
2077507,2018,"Privado",0.276047807333962,0.213714664878675,0.774194393872231,0.248518815534318,-0.0275289917996445
2077523,2018,"Direta",0.762542799103752,0.548427314753517,0.719208568224769,0.729406491614708,-0.0331363074890437
2077531,2018,"Filantrópico",0.615322850590479,0.424136230058661,0.689290556415465,0.558831072447778,-0.0564917781427015
2077574,2018,"OSS",0.826543297460791,0.519211125564205,0.628171720899878,0.760038022612432,-0.0665052748483588
2077582,2018,"Filantrópico",0.630391432500298,0.593704690122106,0.941803234487685,0.609027373520611,-0.0213640589796875
2077590,2018,"Filantrópico",0.65979313984268,0.644240148353709,0.976427473173365,0.576007726182752,-0.0837854136599285
2077620,2018,"OSS",0.776091373871917,0.636403895369542,0.820011556364202,0.714270531374793,-0.0618208424971242
2077639,2018,"Público Municipal",0.627509407698298,0.60278711977302,0.960602522253875,0.591203222195366,-0.0363061855029313
2077647,2018,"Filantrópico",0.587506220832923,0.502731324675032,0.855703832313973,0.574573361474577,-0.0129328593583464
2077655,2018,"Filantrópico",0.49625100790096,0.478516999647686,0.964264035798568,0.437463170856488,-0.058787837044472
2077671,2018,"OSS",0.7996982636985,0.651041689252195,0.814109169427494,0.742951370772366,-0.0567468929261339
2077701,2018,"Direta",0.554011922363697,0.535590955432274,0.966749872723262,0.5225852918848,-0.0314266304788968
2078015,2018,"Filantrópico",1,0.361329410033217,0.361329410033217,0.79300251656095,-0.20699748343905
2078074,2018,"Filantrópico",0.595015824187523,0.525284302960119,0.882807282776688,0.57522999353268,-0.0197858306548432
2078104,2018,"OSS",0.803885486052947,0.68756020108006,0.85529619953205,0.738036421991385,-0.0658490640615621
2078139,2018,"Filantrópico",0.581990894188359,0.505154453630318,0.867976558868336,0.567107575258127,-0.0148833189302315
2078155,2018,"Filantrópico",0.430726409566288,0.384060376764065,0.891657368190607,0.386229254661029,-0.0444971549052589
2078252,2018,"Filantrópico",0.664591022093175,0.55907782198752,0.841235893055952,0.64783366716725,-0.0167573549259248
2078287,2018,"Direta",0.725983787747808,0.63150227678316,0.86985727152702,0.636914501325257,-0.0890692864225511
2078295,2018,"Filantrópico",0.862340434907338,0.707434016873467,0.820365122910517,0.843176438585616,-0.0191639963217221
2078414,2018,"Filantrópico",0.703521465493214,0.703259175491768,0.999627175552828,0.653564189918949,-0.0499572755742648
2078465,2018,"Filantrópico",0.284173474542184,0.272731329972753,0.95973535324553,0.26462367375436,-0.019549800787824
2078473,2018,"Público Municipal",0.440138751652751,0.433279347289328,0.984415359161933,0.414732944834896,-0.0254058068178553
2078503,2018,"Filantrópico",0.783442360336454,0.637420680228231,0.813615286202404,0.765213552725947,-0.0182288076105065
2078511,2018,"Filantrópico",0.667320669401394,0.574255519658905,0.86053908711389,0.646804447069035,-0.0205162223323588
2078562,2018,"OSS",0.717402819833926,0.65455711196942,0.912398298240514,0.657623728749959,-0.0597790910839664
2078775,2018,"Filantrópico",0.578924522352324,0.420231267562573,0.725882651947548,0.529113381184376,-0.0498111411679483
2078848,2018,"Filantrópico",0.5136950296591,0.513613127508046,0.999840562695131,0.48643219813624,-0.0272628315228597
2079097,2018,"Filantrópico",0.820887782104971,0.819496596738226,0.998305267300754,0.769838563819743,-0.0510492182852276
2079135,2018,"Filantrópico",0.589659290849072,0.575821655696009,0.976532829435897,0.56079804410934,-0.0288612467397314
2079186,2018,"Público Municipal",0.710369629589279,0.622388901780392,0.876147959957473,0.666704600170421,-0.0436650294188576
2079232,2018,"Filantrópico",0.616586751581711,0.564340399014881,0.915265204072575,0.56842793653541,-0.0481588150463004
2079240,2018,"Direta",0.704782764850014,0.563082636614669,0.798944958216309,0.675262157202519,-0.0295206076474946
2079356,2018,"Filantrópico",0.571390775354592,0.569019848186892,0.995850603002422,0.53438473430221,-0.0370060410523827
2079364,2018,"Filantrópico",0.906309374671844,0.763130027290495,0.842019346392404,0.806359765357085,-0.0999496093147593
2079410,2018,"Direta",0.782291299223587,0.707771768167538,0.904741966157608,0.715083301277544,-0.0672079979460424
2079593,2018,"Filantrópico",0.926625562874223,0.856041087379188,0.923826323897114,0.899602306249682,-0.0270232566245411
2079615,2018,"Público Municipal",0.643898523653696,0.634707693737613,0.985726275836242,0.609242785224518,-0.0346557384291788
2079704,2018,"Filantrópico",0.812286268266721,0.778515397824234,0.958424915252418,0.771892269787983,-0.0403939984787373
2079720,2018,"Direta",0.47400467135912,0.367242539031227,0.774765653634229,0.455390717859675,-0.0186139534994451
2079798,2018,"Direta",0.875070041377444,0.482173616449594,0.551011454683795,0.780467319405596,-0.0946027219718488
2079828,2018,"OSS",0.886931291061283,0.650127990454896,0.733008291630986,0.815419416737014,-0.0715118743242694
2079836,2018,"Filantrópico",0.616825129180147,0.572511148048021,0.928157951037071,0.598732265159602,-0.0180928640205443
2079860,2018,"Filantrópico",0.506115110507552,0.505367898054867,0.9985236314088,0.481509271624296,-0.0246058388832565
2079895,2018,"Filantrópico",0.502370159223796,0.483476361873373,0.962390685426828,0.473006816383964,-0.0293633428398316
2079925,2018,"Filantrópico",0.823218157961776,0.79663606145558,0.967709535742006,0.758599473072143,-0.0646186848896336
2080028,2018,"Público Municipal",0.680650792734863,0.560058539521061,0.822828013276439,0.649047010658422,-0.0316037820764409
2080044,2018,"Filantrópico",0.509077559398604,0.437026563239689,0.858467546194666,0.496424349068537,-0.0126532103300668
2080052,2018,"Filantrópico",0.806464433129265,0.720927899250023,0.893936384091558,0.752918643632392,-0.0535457894968724
2080079,2018,"Direta",0.814552844268337,0.626752103475526,0.769443146489162,0.776069196424704,-0.0384836478436329
2080087,2018,"Filantrópico",0.84508922618868,0.841608308382522,0.995881005581083,0.78945085913642,-0.05563836705226
2080095,2018,"Filantrópico",1,0.924537413788937,0.924537413788937,0.891954370674034,-0.108045629325966
2080125,2018,"Filantrópico",0.858118141743591,0.793247200982226,0.924403252179758,0.752919345049864,-0.105198796693727
2080222,2018,"Filantrópico",0.427533107423802,0.425354306874203,0.99490378519987,0.402042840836412,-0.0254902665873901
2080273,2018,"OSS",0.795144905229223,0.583259450492492,0.733525985838205,0.718572849367106,-0.0765720558621172
2080281,2018,"Filantrópico",0.867060134801531,0.728593862575613,0.840303726733311,0.756309774436089,-0.110750360365442
2080338,2018,"OSS",0.835010854706127,0.653641113578012,0.782793552795255,0.771040267177678,-0.0639705875284486
2080346,2018,"Público Municipal",0.536159046028339,0.369541320979971,0.689238246966811,0.502839803825867,-0.0333192422024721
2080354,2018,"Filantrópico",0.426489479488189,0.377258572926621,0.884567125499442,0.398967674790214,-0.0275218046979751
2080400,2018,"Filantrópico",0.59498282209572,0.552036622112428,0.927819428749185,0.543180713165364,-0.051802108930356
2080478,2018,"Filantrópico",0.814662614107202,0.688239759775804,0.844815691622296,0.705433010555762,-0.109229603551441
2080532,2018,"Filantrópico",0.492556538257277,0.374838479183758,0.761005996408007,0.446865490504426,-0.0456910477528508
2080575,2018,"Filantrópico",0.45060635077528,0.295616456953041,0.656041479318755,0.394107987618249,-0.0564983631570305
2080583,2018,"Público Municipal",0.61870043803881,0.564435245401187,0.912291653114655,0.585846032163489,-0.0328544058753206
2080664,2018,"Filantrópico",0.582310558871422,0.552932380032584,0.949548950484813,0.550547948973538,-0.0317626098978846
2080680,2018,"OSS",0.80355984753926,0.598367789553495,0.744646203249049,0.748907607680258,-0.0546522398590016
2080923,2018,"Filantrópico",0.605155330695532,0.527908660492283,0.872352326278833,0.584337662697441,-0.020817667998091
2080931,2018,"Filantrópico",0.66956822060272,0.480415040595352,0.717499764494349,0.637559747153313,-0.0320084734494068
2080958,2018,"Filantrópico",0.790594406304067,0.770830277011699,0.975000924450297,0.733990822121885,-0.0566035841821818
2081059,2018,"Público Municipal",0.724765246882915,0.721591570230685,0.995621097085051,0.690055122882105,-0.0347101240008096
2081083,2018,"OSS",0.534056904749754,0.533557350006716,0.999064603905325,0.503669811236057,-0.0303870935136965
2081091,2018,"Público Municipal",0.623629375108752,0.622206522808422,0.997718432843094,0.59457340373643,-0.0290559713723214
2081105,2018,"Filantrópico",0.822312245193987,0.778706941471882,0.946972328361937,0.738612712695959,-0.0836995324980279
2081164,2018,"Filantrópico",0.426594637785553,0.425636908864183,0.997754943835345,0.4080774085527,-0.0185172292328533
