cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,qtde_obito_all_covid,qtde_obito_sem_excl_covid,qtde_alta_complex_covid,mort_all_com_covid,mort_sem_excl_com_covid,tmp_com_covid,custo_saida_com_covid,pct_alta_complex_com_covid,qtde_sem_covid,dias_sem_covid,valor_sem_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pont_barcelona,faixa_barcelona,complexidade_estrutural,complexidade_pond_mort,modelo_gestao_proxy
2702193,2016,,Filantrópico,Médio Porte,86,80,86,80,0,0,18003,0,61.6541095890411,0.0,355540.0,Ubatuba,05 HOSPITAL GERAL,,1,3998.0,231.0,231.0,18003.0,2210172.809999999,20.0,0.0,0.0,0.0,1645,0,0.0,0.0,0.0,0.05777888944472236,0.05777888944472236,4.503001500750375,552.8196123061529,0.0050025012506253125,3998.0,18003.0,2210172.809999999,0.05777888944472236,0.05777888944472236,4.503001500750375,552.8196123061529,0.0050025012506253125,144,3,144,300.62388290322224,Filantrópico
2704900,2016,,Filantrópico,Grande Porte,216,154,196,134,20,20,44469,5422,90.92005724800654,74.27397260273973,350760.0,Braganca Paulista,05 HOSPITAL GERAL,,1,9899.0,776.0,775.0,44469.0,17643515.399999928,1115.0,0.0,0.0,0.0,3751,0,0.0,0.0,0.0,0.07839175674310536,0.07829073643802405,4.492271946661279,1782.3533084149842,0.1126376401656733,9899.0,44469.0,17643515.399999928,0.07839175674310536,0.07829073643802405,4.492271946661279,1782.3533084149842,0.1126376401656733,365,4,365,903.6287934207152,Filantrópico
2705222,2016,,Filantrópico,Médio Porte,145,94,135,86,10,8,21575,2837,68.73208028034406,97.15753424657534,353050.0,Mococa,05 HOSPITAL GERAL,,1,5945.0,340.0,340.0,21575.0,4681300.940000019,17.0,0.0,0.0,0.0,2505,0,0.0,0.0,0.0,0.057190916736753576,0.057190916736753576,3.6291000841042895,787.434977291845,0.002859545836837679,5945.0,21575.0,4681300.940000019,0.057190916736753576,0.057190916736753576,3.6291000841042895,787.434977291845,0.002859545836837679,241,3,241,500.45999472896875,Filantrópico
2705982,2016,,Filantrópico,Grande Porte,298,236,252,191,46,45,78897,14218,113.1707666929642,86.56316590563166,351620.0,Franca,05 HOSPITAL GERAL,,1,17946.0,1265.0,1265.0,78897.0,32347990.750000093,1939.0,0.0,0.0,0.0,5615,0,0.0,0.0,0.0,0.07048924551432074,0.07048924551432074,4.396355733868272,1802.518151677259,0.10804636130614065,17946.0,78897.0,32347990.750000093,0.07048924551432074,0.07048924551432074,4.396355733868272,1802.518151677259,0.10804636130614065,589,5,589,1370.5638456444833,Filantrópico
2708566,2016,,Privado,Grande Porte,215,13,196,9,19,4,381,10,11.598173515981737,0.684931506849315,355220.0,Sorocaba,05 HOSPITAL GERAL,,1,94.0,5.0,5.0,381.0,1269480.11,94.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.05319148936170213,0.05319148936170213,4.053191489361702,13505.10755319149,1.0,94.0,381.0,1269480.11,0.05319148936170213,0.05319148936170213,4.053191489361702,13505.10755319149,1.0,41,2,41,82.05370069382143,Privado
2708779,2016,,Filantrópico,Grande Porte,196,179,163,153,33,26,60126,6064,107.6658608648939,63.898840885142256,355220.0,Sorocaba,05 HOSPITAL GERAL,,1,10299.0,1275.0,1275.0,60126.0,10619163.600000031,248.0,0.0,0.0,0.0,3035,0,0.0,0.0,0.0,0.12379842703175066,0.12379842703175066,5.838042528400815,1031.086862802217,0.02408000776774444,10299.0,60126.0,10619163.600000031,0.12379842703175066,0.12379842703175066,5.838042528400815,1031.086862802217,0.02408000776774444,520,4,520,1731.8385799428027,Filantrópico
2716097,2016,,Público Municipal,Grande Porte,211,191,171,171,40,20,44811,6267,71.79524152847873,85.84931506849315,354100.0,Praia Grande,05 HOSPITAL GERAL,,1,7808.0,379.0,378.0,44811.0,7525201.87000001,1.0,0.0,0.0,0.0,1778,0,0.0,0.0,0.0,0.04853995901639344,0.04841188524590164,5.739113729508197,963.7809772028702,0.00012807377049180329,7808.0,44811.0,7525201.87000001,0.04853995901639344,0.04841188524590164,5.739113729508197,963.7809772028702,0.00012807377049180329,472,4,472,903.288331238339,Público Municipal
2745798,2016,,Filantrópico,Médio Porte,98,59,98,59,0,0,6558,0,30.452751335035988,0.0,353430.0,Orlandia,05 HOSPITAL GERAL,,1,3022.0,84.0,84.0,6558.0,1138755.08,0.0,0.0,0.0,0.0,1233,0,0.0,0.0,0.0,0.027796161482461945,0.027796161482461945,2.170086035737922,376.821667769689,0.0,3022.0,6558.0,1138755.08,0.027796161482461945,0.027796161482461945,2.170086035737922,376.821667769689,0.0,120,3,120,182.79027373474145,Filantrópico
2748029,2016,,Filantrópico,Grande Porte,212,128,167,101,45,27,26082,9053,70.75003390750034,91.86199898528666,354990.0,Sao Jose Dos Campos,05 HOSPITAL GERAL,,1,3607.0,272.0,272.0,26082.0,14187489.879999992,705.0,0.0,0.0,0.0,1631,0,0.0,0.0,0.0,0.07540892708622124,0.07540892708622124,7.230939839201553,3933.3212863875774,0.1954532852786249,3607.0,26082.0,14187489.879999992,0.07540892708622124,0.07540892708622124,7.230939839201553,3933.3212863875774,0.1954532852786249,319,4,319,771.834752438471,Filantrópico
2748223,2016,,Filantrópico,Grande Porte,461,429,407,377,54,52,133939,14983,97.3358526216344,78.94099051633299,350750.0,Botucatu,05 HOSPITAL GERAL,,1,22964.0,1115.0,1113.0,133939.0,49195076.22999982,4516.0,0.0,0.0,0.0,8792,0,0.0,0.0,0.0,0.048554258839923356,0.048467165998954884,5.832564013238112,2142.2694752656253,0.19665563490681065,22964.0,133939.0,49195076.22999982,0.048554258839923356,0.048467165998954884,5.832564013238112,2142.2694752656253,0.19665563490681065,841,6,841,1609.6871644130229,Filantrópico
2748568,2016,,Filantrópico,Médio Porte,61,46,61,46,0,0,7356,0,43.811792733770105,0.0,351040.0,Capivari,05 HOSPITAL GERAL,,1,2399.0,115.0,115.0,7356.0,1150088.120000002,0.0,0.0,0.0,0.0,1110,0,0.0,0.0,0.0,0.047936640266777825,0.047936640266777825,3.0662776156731972,479.4031346394339,0.0,2399.0,7356.0,1150088.120000002,0.047936640266777825,0.047936640266777825,3.0662776156731972,479.4031346394339,0.0,172,3,172,327.21094515811683,Filantrópico
2749319,2016,,Público Municipal,Grande Porte,157,153,133,133,24,20,43083,6805,88.74858378823772,93.21917808219176,355410.0,Taubate,05 HOSPITAL GERAL,,1,8252.0,219.0,219.0,43083.0,11976300.319999976,234.0,0.0,0.0,0.0,2510,0,0.0,0.0,0.0,0.026539020843431894,0.026539020843431894,5.220916141541444,1451.3209306834679,0.028356761997091615,8252.0,43083.0,11976300.319999976,0.026539020843431894,0.026539020843431894,5.220916141541444,1451.3209306834679,0.028356761997091615,372,4,372,557.8463943603791,Público Municipal
2750511,2016,,Direta,HPP,40,36,32,32,8,4,11717,923,100.3167808219178,63.21917808219178,354140.0,Presidente Prudente,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,3532.0,27.0,27.0,11717.0,2721513.0700000026,0.0,0.0,0.0,0.0,274,0,0.0,0.0,0.0,0.007644394110985277,0.007644394110985277,3.317383918459796,770.5303142695365,0.0,3532.0,11717.0,2721513.0700000026,0.007644394110985277,0.007644394110985277,3.317383918459796,770.5303142695365,0.0,94,2,94,107.52686722360905,Direta
2750546,2016,,OSS,Médio Porte,59,59,59,59,0,0,17983,0,83.50592059438124,0.0,354425.0,Rosana,05 HOSPITAL GERAL,,1,3375.0,113.0,113.0,17983.0,1715479.3699999992,0.0,0.0,0.0,0.0,1379,0,0.0,0.0,0.0,0.03348148148148148,0.03348148148148148,5.328296296296296,508.29018370370346,0.0,3375.0,17983.0,1715479.3699999992,0.03348148148148148,0.03348148148148148,5.328296296296296,508.29018370370346,0.0,151,3,151,246.17171992662756,OSS
2750988,2016,,Filantrópico,Grande Porte,153,118,143,108,10,10,15348,2982,38.93455098934551,81.6986301369863,351440.0,Dracena,05 HOSPITAL GERAL,,1,3530.0,275.0,275.0,15348.0,3578391.369999999,2.0,0.0,0.0,0.0,1575,0,0.0,0.0,0.0,0.07790368271954674,0.07790368271954674,4.347875354107649,1013.7086033994332,0.0005665722379603399,3530.0,15348.0,3578391.369999999,0.07790368271954674,0.07790368271954674,4.347875354107649,1013.7086033994332,0.0005665722379603399,246,3,246,606.7608485898982,Filantrópico
2751003,2016,,Filantrópico,Médio Porte,52,26,52,26,0,0,4479,0,47.19704952581665,0.0,352600.0,Junqueiropolis,05 HOSPITAL GERAL,,1,1437.0,93.0,93.0,4479.0,585454.94,0.0,0.0,0.0,0.0,680,0,0.0,0.0,0.0,0.06471816283924843,0.06471816283924843,3.116910229645094,407.41471120389696,0.0,1437.0,4479.0,585454.94,0.06471816283924843,0.06471816283924843,3.116910229645094,407.41471120389696,0.0,56,2,56,124.22452359102351,Filantrópico
2751038,2016,,Filantrópico,Médio Porte,78,68,78,68,0,0,9973,0,40.18130539887188,0.0,354130.0,Presidente Epitacio,05 HOSPITAL GERAL,,1,3132.0,161.0,161.0,9973.0,1427086.8700000024,0.0,0.0,0.0,0.0,1402,0,0.0,0.0,0.0,0.05140485312899106,0.05140485312899106,3.1842273307790547,455.6471487867185,0.0,3132.0,9973.0,1427086.8700000024,0.05140485312899106,0.05140485312899106,3.1842273307790547,455.6471487867185,0.0,126,3,126,247.92730429217983,Filantrópico
2751046,2016,,Filantrópico,Médio Porte,56,37,56,37,0,0,3543,0,26.234727878563493,0.0,354770.0,Santo Anastacio,05 HOSPITAL GERAL,,1,1570.0,66.0,66.0,3543.0,440058.97999999975,0.0,0.0,0.0,0.0,528,0,0.0,0.0,0.0,0.04203821656050955,0.04203821656050955,2.256687898089172,280.29234394904444,0.0,1570.0,3543.0,440058.97999999975,0.04203821656050955,0.04203821656050955,2.256687898089172,280.29234394904444,0.0,66,2,66,118.22933820380581,Filantrópico
2751623,2016,,Filantrópico,Médio Porte,75,45,75,45,0,0,11988,0,72.98630136986301,0.0,351518.0,Espirito Santo Do Pinhal,05 HOSPITAL GERAL,,1,2848.0,165.0,165.0,11988.0,1534836.200000001,0.0,0.0,0.0,0.0,1315,0,0.0,0.0,0.0,0.05793539325842697,0.05793539325842697,4.209269662921348,538.9172050561801,0.0,2848.0,11988.0,1534836.200000001,0.05793539325842697,0.05793539325842697,4.209269662921348,538.9172050561801,0.0,145,3,145,303.1387369405483,Filantrópico
2751704,2016,,Filantrópico,Médio Porte,103,64,93,55,10,9,8414,2434,41.91282689912827,74.09436834094369,352410.0,Ituverava,05 HOSPITAL GERAL,,1,3262.0,273.0,273.0,8414.0,3323676.0600000084,8.0,0.0,0.0,0.0,1517,0,0.0,0.0,0.0,0.08369098712446352,0.08369098712446352,2.5793991416309012,1018.9074371551221,0.002452483139178418,3262.0,8414.0,3323676.0600000084,0.08369098712446352,0.08369098712446352,2.5793991416309012,1018.9074371551221,0.002452483139178418,155,3,155,399.1949580786156,Filantrópico
2754843,2016,,Filantrópico,Grande Porte,251,184,216,155,35,29,58763,9408,103.86743261157756,88.88049126121871,351870.0,Guaruja,05 HOSPITAL GERAL,,1,10118.0,648.0,645.0,58763.0,12229283.659999954,323.0,0.0,0.0,0.0,3203,0,0.0,0.0,0.0,0.06404427752520261,0.06374777624036371,5.8077683336627794,1208.6661059497878,0.03192330500098834,10118.0,58763.0,12229283.659999954,0.06404427752520261,0.06374777624036371,5.8077683336627794,1208.6661059497878,0.03192330500098834,453,4,453,999.141070272207,Filantrópico
2755092,2016,,Filantrópico,Grande Porte,206,148,186,134,20,14,36750,4196,75.13800858720099,82.11350293542074,353800.0,Pindamonhangaba,05 HOSPITAL GERAL,,1,8321.0,471.0,471.0,36750.0,7170883.120000007,24.0,0.0,0.0,0.0,2086,0,0.0,0.0,0.0,0.05660377358490566,0.05660377358490566,4.416536473981493,861.7814108881153,0.002884268717702199,8321.0,36750.0,7170883.120000007,0.05660377358490566,0.05660377358490566,4.416536473981493,861.7814108881153,0.002884268717702199,331,4,331,683.6953088046645,Filantrópico
2755130,2016,,OSS,Grande Porte,458,442,412,402,46,40,151733,9608,103.40966400872352,65.8082191780822,354140.0,Presidente Prudente,05 HOSPITAL GERAL,,1,26970.0,1428.0,1428.0,151733.0,31391307.36000003,4444.0,0.0,0.0,0.0,7115,0,0.0,0.0,0.0,0.052947719688542824,0.052947719688542824,5.625991842788284,1163.934273637376,0.16477567667779014,26970.0,151733.0,31391307.36000003,0.052947719688542824,0.052947719688542824,5.625991842788284,1163.934273637376,0.16477567667779014,699,5,699,1395.707909551099,OSS
2758245,2016,,Filantrópico,Médio Porte,79,65,64,53,15,12,18740,3415,96.87257689325408,77.96803652968036,352710.0,Lins,05 HOSPITAL GERAL,,1,4761.0,259.0,259.0,18740.0,4325914.850000004,66.0,0.0,0.0,0.0,1716,0,0.0,0.0,0.0,0.05440033606385213,0.05440033606385213,3.936147868094938,908.6147553035086,0.013862633900441084,4761.0,18740.0,4325914.850000004,0.05440033606385213,0.05440033606385213,3.936147868094938,908.6147553035086,0.013862633900441084,219,3,219,443.27042275715695,Filantrópico
2765934,2016,,Filantrópico,Médio Porte,109,100,101,93,8,7,23394,2448,68.91736632788334,95.81213307240704,355070.0,Sao Sebastiao,05 HOSPITAL GERAL,,1,5275.0,206.0,206.0,23394.0,3712184.310000013,13.0,0.0,0.0,0.0,2293,0,0.0,0.0,0.0,0.0390521327014218,0.0390521327014218,4.434881516587677,703.7316227488177,0.0024644549763033177,5275.0,23394.0,3712184.310000013,0.0390521327014218,0.0390521327014218,4.434881516587677,703.7316227488177,0.0024644549763033177,125,3,125,216.89271300834102,Filantrópico
2765942,2016,,Filantrópico,Grande Porte,152,96,136,85,16,11,21788,3287,70.22723609991942,81.86799501867995,355220.0,Sorocaba,05 HOSPITAL GERAL,,1,6849.0,80.0,79.0,21788.0,11211178.08,1066.0,0.0,0.0,0.0,1901,0,0.0,0.0,0.0,0.011680537304716018,0.011534530588407067,3.1811943349394074,1636.9072974156811,0.15564315958534092,6849.0,21788.0,11211178.08,0.011680537304716018,0.011534530588407067,3.1811943349394074,1636.9072974156811,0.15564315958534092,228,3,228,278.13303210481035,Filantrópico
2772310,2016,,Filantrópico,Grande Porte,328,212,275,178,53,34,58714,10314,90.37094043404647,83.11039484286866,353870.0,Piracicaba,05 HOSPITAL GERAL,,1,12355.0,765.0,764.0,58714.0,26036841.54000009,1794.0,0.0,0.0,0.0,4050,0,0.0,0.0,0.0,0.06191825171995144,0.061837312828814245,4.752246054229057,2107.3930829623705,0.1452043707001214,12355.0,58714.0,26036841.54000009,0.06191825171995144,0.061837312828814245,4.752246054229057,2107.3930829623705,0.1452043707001214,387,4,387,838.0824750471221,Filantrópico
2774720,2016,,Filantrópico,Médio Porte,60,38,60,38,0,0,5157,0,37.18096611391493,0.0,350070.0,Agudos,05 HOSPITAL GERAL,,1,1738.0,36.0,36.0,5157.0,743346.9100000003,0.0,0.0,0.0,0.0,783,0,0.0,0.0,0.0,0.020713463751438434,0.020713463751438434,2.967203682393556,427.7024798619104,0.0,1738.0,5157.0,743346.9100000003,0.020713463751438434,0.020713463751438434,2.967203682393556,427.7024798619104,0.0,88,2,88,122.31323819645365,Filantrópico
2784602,2016,,Filantrópico,Grande Porte,199,157,162,127,37,30,35848,7465,77.3336209686118,68.17351598173516,352050.0,Indaiatuba,05 HOSPITAL GERAL,,1,8720.0,554.0,553.0,35848.0,9445850.980000002,78.0,0.0,0.0,0.0,3126,0,0.0,0.0,0.0,0.06353211009174312,0.06341743119266055,4.111009174311927,1083.239791284404,0.008944954128440367,8720.0,35848.0,9445850.980000002,0.06353211009174312,0.06341743119266055,4.111009174311927,1083.239791284404,0.008944954128440367,417,4,417,915.7186841168117,Filantrópico
2785188,2016,,Público Municipal,Médio Porte,57,57,57,57,0,0,15428,0,74.15525114155251,0.0,355280.0,Taboao Da Serra,05 HOSPITAL GERAL,,1,3744.0,219.0,219.0,15428.0,1647759.0999999992,0.0,0.0,0.0,0.0,1081,0,0.0,0.0,0.0,0.058493589743589744,0.058493589743589744,4.120726495726496,440.106597222222,0.0,3744.0,15428.0,1647759.0999999992,0.058493589743589744,0.058493589743589744,4.120726495726496,440.106597222222,0.0,95,2,95,199.60638268173565,Público Municipal
2785382,2016,,Filantrópico,Médio Porte,104,63,94,57,10,6,12594,1666,60.53352559480894,76.0730593607306,353930.0,Pirassununga,05 HOSPITAL GERAL,,1,3085.0,218.0,218.0,12594.0,2755105.8100000047,0.0,0.0,0.0,0.0,1344,0,0.0,0.0,0.0,0.0706645056726094,0.0706645056726094,4.082333873581848,893.0650923824975,0.0,3085.0,12594.0,2755105.8100000047,0.0706645056726094,0.0706645056726094,4.082333873581848,893.0650923824975,0.0,168,3,168,391.47909873232163,Filantrópico
2786435,2016,,Filantrópico,Grande Porte,238,232,207,201,31,31,107621,7763,146.69256457438834,68.60804242156429,352590.0,Jundiai,05 HOSPITAL GERAL,,1,15261.0,1382.0,1382.0,107621.0,23766023.580000017,1621.0,0.0,0.0,0.0,5017,0,0.0,0.0,0.0,0.09055763056156216,0.09055763056156216,7.052028045344342,1557.3044741497947,0.10621846536924186,15261.0,107621.0,23766023.580000017,0.09055763056156216,0.09055763056156216,7.052028045344342,1557.3044741497947,0.10621846536924186,509,4,509,1376.6990806196807,Filantrópico
2786680,2016,,Público Municipal,Grande Porte,279,256,242,226,37,30,89243,5238,108.18644684204146,47.83561643835616,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,16564.0,898.0,898.0,89243.0,14251410.749999965,254.0,0.0,0.0,0.0,4430,0,0.0,0.0,0.0,0.05421395798116397,0.05421395798116397,5.387768654914272,860.3846142236154,0.015334460275295822,16564.0,89243.0,14251410.749999965,0.05421395798116397,0.05421395798116397,5.387768654914272,860.3846142236154,0.015334460275295822,559,5,559,1129.4915642735264,Público Municipal
2790556,2016,,OSS,Grande Porte,174,162,138,138,36,24,47259,8529,93.82370458606312,97.36301369863014,350600.0,Bauru,05 HOSPITAL GERAL,,1,9486.0,494.0,494.0,47259.0,16187504.020000009,563.0,0.0,0.0,0.0,3579,0,0.0,0.0,0.0,0.052076744676365166,0.052076744676365166,4.981973434535105,1706.462578536792,0.059350621969217796,9486.0,47259.0,16187504.020000009,0.052076744676365166,0.052076744676365166,4.981973434535105,1706.462578536792,0.059350621969217796,323,4,323,639.6450149746266,OSS
2790564,2016,,Direta,Médio Porte,91,91,85,85,6,6,8195,722,26.414182111200645,32.96803652968037,350600.0,Bauru,07 HOSPITAL ESPECIALIZADO,,1,3222.0,2.0,2.0,8195.0,8356194.039999994,1777.0,0.0,0.0,0.0,433,0,0.0,0.0,0.0,0.0006207324643078833,0.0006207324643078833,2.5434512725015517,2593.4804593420217,0.5515207945375543,3222.0,8195.0,8356194.039999994,0.0006207324643078833,0.0006207324643078833,2.5434512725015517,2593.4804593420217,0.5515207945375543,76,2,76,76.88806418602795,Direta
2790580,2016,,OSS,Médio Porte,68,68,58,58,10,10,15665,472,73.99622106754842,12.931506849315069,350600.0,Bauru,07 HOSPITAL ESPECIALIZADO,005 MATERNIDADE,1,5788.0,8.0,8.0,15665.0,2977213.2800000003,0.0,0.0,0.0,0.0,312,0,0.0,0.0,0.0,0.00138217000691085,0.00138217000691085,2.7064616447823084,514.3768624740843,0.0,5788.0,15665.0,2977213.2800000003,0.00138217000691085,0.00138217000691085,2.7064616447823084,514.3768624740843,0.0,173,3,173,177.5012576444649,OSS
2790602,2016,,OSS,Grande Porte,328,319,284,284,44,35,93462,10060,90.16206830021224,78.74755381604696,350600.0,Bauru,05 HOSPITAL GERAL,,1,16763.0,929.0,929.0,93462.0,23888710.45000012,2727.0,0.0,0.0,0.0,5109,0,0.0,0.0,0.0,0.055419674282646304,0.055419674282646304,5.575493646721947,1425.0856320467767,0.16267971126886596,16763.0,93462.0,23888710.45000012,0.055419674282646304,0.055419674282646304,5.575493646721947,1425.0856320467767,0.16267971126886596,527,4,527,1076.795129807552,OSS
2790610,2016,,Direta,Médio Porte,66,66,58,58,8,8,9409,2102,44.44496929617383,71.98630136986301,354160.0,Promissao,05 HOSPITAL GERAL,,1,1745.0,161.0,161.0,9409.0,1892013.25,2.0,0.0,0.0,0.0,1091,0,0.0,0.0,0.0,0.09226361031518625,0.09226361031518625,5.391977077363896,1084.2482808022924,0.001146131805157593,1745.0,9409.0,1892013.25,0.09226361031518625,0.09226361031518625,5.391977077363896,1084.2482808022924,0.001146131805157593,162,3,162,443.3660952425677,Direta
2790637,2016,,Filantrópico,Médio Porte,87,77,87,77,0,0,4309,0,15.331791496175056,0.0,351450.0,Duartina,05 HOSPITAL GERAL,,1,1505.0,35.0,35.0,4309.0,455316.47,0.0,0.0,0.0,0.0,610,0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,2.86312292358804,302.5358604651163,0.0,1505.0,4309.0,455316.47,0.023255813953488372,0.023255813953488372,2.86312292358804,302.5358604651163,0.0,62,2,62,89.1424807309803,Filantrópico
2790734,2016,,Direta,Médio Porte,63,63,63,63,0,0,8861,0,38.53446401391607,0.0,350600.0,Bauru,05 HOSPITAL GERAL,,1,358.0,2.0,2.0,8861.0,301896.34,0.0,0.0,0.0,0.0,207,0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,24.751396648044693,843.2858659217878,0.0,358.0,8861.0,301896.34,0.00558659217877095,0.00558659217877095,24.751396648044693,843.2858659217878,0.0,27,2,27,29.839468384273577,Direta
2790998,2016,,Filantrópico,Grande Porte,250,250,250,250,0,0,14569,0,15.966027397260271,0.0,353890.0,Pirajui,07 HOSPITAL ESPECIALIZADO,,1,481.0,2.0,2.0,14569.0,1075800.0599999998,0.0,0.0,0.0,0.0,29,0,0.0,0.0,0.0,0.004158004158004158,0.004158004158004158,30.28898128898129,2236.590561330561,0.0,481.0,14569.0,1075800.0599999998,0.004158004158004158,0.004158004158004158,30.28898128898129,2236.590561330561,0.0,39,2,39,42.052641686396214,Filantrópico
2791676,2016,,Filantrópico,Médio Porte,75,58,75,58,0,0,6201,0,29.291450165328296,0.0,350520.0,Bariri,05 HOSPITAL GERAL,,1,2310.0,132.0,132.0,6201.0,1002813.8500000008,0.0,0.0,0.0,0.0,1096,0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,2.6844155844155844,434.1185497835501,0.0,2310.0,6201.0,1002813.8500000008,0.05714285714285714,0.05714285714285714,2.6844155844155844,434.1185497835501,0.0,107,2,107,222.09912796612008,Filantrópico
2791692,2016,,Filantrópico,Médio Porte,67,47,67,47,0,0,5427,0,31.63509180996794,0.0,351410.0,Dois Corregos,05 HOSPITAL GERAL,,1,1408.0,75.0,75.0,5427.0,663008.1999999991,0.0,0.0,0.0,0.0,554,0,0.0,0.0,0.0,0.053267045454545456,0.053267045454545456,3.854403409090909,470.8865056818176,0.0,1408.0,5427.0,663008.1999999991,0.053267045454545456,0.053267045454545456,3.854403409090909,470.8865056818176,0.0,80,2,80,160.21856704308234,Filantrópico
2791722,2016,,Filantrópico,Grande Porte,272,177,228,144,44,33,58084,11926,110.50989345509892,99.01203819012038,352530.0,Jau,05 HOSPITAL GERAL,,1,12023.0,782.0,782.0,58084.0,15236706.239999978,1006.0,0.0,0.0,0.0,3772,0,0.0,0.0,0.0,0.06504200282791317,0.06504200282791317,4.831073775264077,1267.29653497463,0.08367296015969392,12023.0,58084.0,15236706.239999978,0.06504200282791317,0.06504200282791317,4.831073775264077,1267.29653497463,0.08367296015969392,417,4,417,927.5711429357125,Filantrópico
2791749,2016,,Filantrópico,Médio Porte,72,52,72,52,0,0,5117,0,26.95995785036881,0.0,353670.0,Pederneiras,05 HOSPITAL GERAL,,1,1872.0,70.0,69.0,5117.0,790107.5599999995,0.0,0.0,0.0,0.0,982,0,0.0,0.0,0.0,0.03739316239316239,0.03685897435897436,2.7334401709401708,422.066004273504,0.0,1872.0,5117.0,790107.5599999995,0.03739316239316239,0.03685897435897436,2.7334401709401708,422.066004273504,0.0,154,3,154,262.402480683404,Filantrópico
2792141,2016,,OSS,Médio Porte,139,133,123,117,16,16,41125,2751,96.30019903992506,47.10616438356164,351300.0,Cotia,05 HOSPITAL GERAL,,1,13904.0,637.0,636.0,41125.0,9298998.33999998,633.0,0.0,0.0,0.0,3013,0,0.0,0.0,0.0,0.04581415420023015,0.04574223245109321,2.9577819332566166,668.8002258342908,0.04552646720368239,13904.0,41125.0,9298998.33999998,0.04581415420023015,0.04574223245109321,2.9577819332566166,668.8002258342908,0.04552646720368239,330,4,330,614.6032907700649,OSS
2792168,2016,,OSS,Grande Porte,244,240,205,202,39,38,66719,10176,90.4909806049098,73.36697909156453,351060.0,Carapicuiba,05 HOSPITAL GERAL,,1,17499.0,554.0,553.0,66719.0,16387962.680000002,297.0,0.0,0.0,0.0,3901,0,0.0,0.0,0.0,0.03165895194011086,0.031601805817475286,3.8127321561232073,936.5085250585748,0.016972398422767015,17499.0,66719.0,16387962.680000002,0.03165895194011086,0.031601805817475286,3.8127321561232073,936.5085250585748,0.016972398422767015,449,4,449,716.5895682629443,OSS
2792176,2016,,OSS,Grande Porte,196,194,160,160,36,34,57854,7854,99.06506849315068,63.28767123287671,352220.0,Itapecerica Da Serra,05 HOSPITAL GERAL,,1,16686.0,701.0,701.0,57854.0,13346671.849999962,1040.0,0.0,0.0,0.0,3736,0,0.0,0.0,0.0,0.04201126693036078,0.04201126693036078,3.467218027088577,799.8724589476185,0.062327699868152946,16686.0,57854.0,13346671.849999962,0.04201126693036078,0.04201126693036078,3.467218027088577,799.8724589476185,0.062327699868152946,391,4,391,700.2209003680023,OSS
2798298,2016,,Filantrópico,Grande Porte,228,145,202,120,26,25,41810,6423,95.45662100456622,70.3890410958904,354980.0,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,,1,13883.0,538.0,538.0,41810.0,19921606.35999992,1588.0,0.0,0.0,0.0,3582,0,0.0,0.0,0.0,0.03875243103075704,0.03875243103075704,3.0115969170928474,1434.9640826910554,0.1143844990275877,13883.0,41810.0,19921606.35999992,0.03875243103075704,0.03875243103075704,3.0115969170928474,1434.9640826910554,0.1143844990275877,473,4,473,818.0534682543116,Filantrópico
2812703,2016,,Filantrópico,Médio Porte,123,123,123,123,0,0,28924,0,64.42588261499053,0.0,355030.0,Sao Paulo,07 HOSPITAL ESPECIALIZADO,,1,1133.0,1.0,1.0,28924.0,1066410.6000000008,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.00088261253309797,0.00088261253309797,25.528684907325683,941.2273609885267,0.0,1133.0,28924.0,1066410.6000000008,0.00088261253309797,0.00088261253309797,25.528684907325683,941.2273609885267,0.0,129,3,129,131.1433155000249,Filantrópico
3001466,2016,,OSS,Grande Porte,251,251,251,251,0,0,52307,0,57.09436227691972,0.0,355030.0,Sao Paulo,05 HOSPITAL GERAL,,1,2594.0,43.0,43.0,52307.0,2856880.55,10.0,0.0,0.0,0.0,849,0,0.0,0.0,0.0,0.016576715497301466,0.016576715497301466,20.16461063993832,1101.3417694680031,0.0038550501156515036,2594.0,52307.0,2856880.55,0.016576715497301466,0.016576715497301466,20.16461063993832,1101.3417694680031,0.0038550501156515036,305,4,305,400.17538174840627,OSS
